district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;central_govt;central_govt_basic_and_below_basic;central_govt_proficient_and_advance;govt;govt_aided;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;govt_basic_and_below_basic;govt_proficient_and_advance;private;private_basic_and_below_basic;private_proficient_and_advance
Surendranagar;Gujarat;2408;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2408;24;math;31.30252;96.42857;3.5714285;60.992306;49.110863;67.77478;32.225224;53.385555;46.614445;52.878853;72.80865;27.191353
Surendranagar;Gujarat;2408;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2408;24;evs;39.087303;92.85714;7.142857;42.75927;45.325333;76.64081;23.359192;78.23602;21.763977;48.370228;72.62034;27.37966
Surendranagar;Gujarat;2408;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2408;24;language;43.209877;81.48148;18.518518;46.464146;46.523834;81.3459;18.654097;77.291954;22.70805;54.44679;69.39035;30.609653
Surendranagar;Gujarat;2408;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2408;24;math;32.75862;96.55173;3.4482758;37.670803;37.151367;90.024155;9.975845;83.90351;16.096493;42.852543;81.677475;18.322525
Surendranagar;Gujarat;2408;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2408;24;language;53.024693;73.703705;26.296297;56.981606;52.94143;68.59604;31.403961;62.96193;37.03807;58.55064;60.74468;39.25532
Surendranagar;Gujarat;2408;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2408;24;math;36.47921;73.18948;26.810516;38.25118;29.349852;89.58564;10.414359;66.56892;33.431087;33.919636;78.979904;21.020096
Surendranagar;Gujarat;2408;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2408;24;sci;37.641163;86.26612;13.733879;41.345787;34.433678;87.6615;12.338501;65.973885;34.02612;38.278843;78.83404;21.165962
Surendranagar;Gujarat;2408;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2408;24;sst;32.191357;96.71296;3.2870371;40.47133;36.278496;98.5702;1.429802;78.26739;21.732615;35.46296;90.68537;9.3146305
Surendranagar;Gujarat;2408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2408;24;eng;45.354244;36.381096;63.618904;33.730366;32.77678927;55.74489554;44.25510446;57.415215;42.584785;41.14469;35.02048;64.979515
Surendranagar;Gujarat;2408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2408;24;math;34.366997;67.73663;32.263363;25.729778;25.93143278;97.29320479;2.706795212;94.04333;5.956672;28.037115;90.396645;9.603357
Surendranagar;Gujarat;2408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2408;24;mil;45.284542;66.59163;33.40837;40.35894;40.25065828;96.30376853;3.696231473;93.941864;6.058133;45.871628;90.47345;9.526552
Surendranagar;Gujarat;2408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2408;24;sci;35.398117;92.92355;7.0764427;29.153973;30.03501581;100;0;98.85745;1.1425463;34.216892;97.103355;2.8966424
Surendranagar;Gujarat;2408;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2408;24;sst;39.32812;78.826744;21.173256;33.08526;34.51953302;95.96254222;4.037457783;97.30191;2.6980908;38.34467;87.87579;12.124205
Rajkot;Gujarat;2409;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2409;24;evs;50.738426;74.479164;25.520834;68.623085;64.56159;45.376022;54.623978;33.792076;66.207924;56.090553;65.624695;34.3753
Rajkot;Gujarat;2409;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2409;24;language;52.324074;82.986115;17.01389;72.09916;69.03541;58.469845;41.530155;48.49182;51.50818;59.8971;71.05236;28.947638
Rajkot;Gujarat;2409;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2409;24;math;48.755108;88.15972;11.840278;63.591915;56.415546;58.88682;41.11318;46.473957;53.526043;50.48689;72.98964;27.010359
Rajkot;Gujarat;2409;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2409;24;evs;44.062416;78.50693;21.49307;49.88701;47.83047;69.68421;30.31579;65.914116;34.085888;47.895065;75.74356;24.256437
Rajkot;Gujarat;2409;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2409;24;language;57.96676;48.82486;51.17514;53.48825;58.92135;69.78317;30.216827;61.988445;38.011555;53.410877;63.509964;36.490036
Rajkot;Gujarat;2409;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2409;24;math;46.368443;72.19841;27.80159;45.004223;37.62094;80.29459;19.705402;76.364235;23.635765;40.579693;84.19057;15.809437
Rajkot;Gujarat;2409;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2409;24;language;58.858944;67.37188;32.628117;56.645195;47.954403;70.21203;29.787968;59.09304;40.90696;60.389694;56.206005;43.793995
Rajkot;Gujarat;2409;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2409;24;math;28.518017;93.313484;6.686517;37.205063;30.397842;93.71795;6.282051;70.46644;29.533558;32.150944;86.489296;13.510707
Rajkot;Gujarat;2409;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2409;24;sci;42.34757;65.33118;34.66882;42.311028;34.299576;80.88675;19.113247;66.58042;33.41958;40.147263;73.57453;26.425468
Rajkot;Gujarat;2409;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2409;24;sst;35.117634;91.21328;8.786722;41.01977;33.609432;93.8141;6.1858974;76.47071;23.52929;39.289524;88.56696;11.433038
Rajkot;Gujarat;2409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2409;24;eng;52.688923;25.693127;74.30687;31.258951;38.34415565;42.34098339;57.65901661;65.0053;34.9947;45.510414;31.52785;68.47215
Rajkot;Gujarat;2409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2409;24;math;33.52869;60.865005;39.134995;27.062115;28.4159968;88.84432827;11.15567173;95.14265;4.85735;31.382195;83.76454;16.235456
Rajkot;Gujarat;2409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2409;24;mil;47.498077;91.40547;8.59453;38.936367;44.3142965;91.16872511;8.831274892;96.49964;3.5003576;46.995308;87.77752;12.222482
Rajkot;Gujarat;2409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2409;24;sci;42.48867;79.91081;20.089191;28.704536;33.0408351;96.53566346;3.464336543;100;0;36.2481;93.371025;6.628976
Rajkot;Gujarat;2409;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2409;24;sst;41.754337;83.520226;16.479773;32.427116;38.45918843;86.94786098;13.05213902;97.2965;2.7034981;39.663765;82.732574;17.267427
Porbandar;Gujarat;2411;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2411;24;evs;52.2476;62.73437;37.26563;50.420242;0;0;0;69.1612;30.838797;52.988632;60.96442;39.03558
Porbandar;Gujarat;2411;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2411;24;language;59.977173;71.766815;28.233181;51.53374;0;0;0;77.13828;22.861717;61.089813;68.154526;31.845476
Porbandar;Gujarat;2411;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2411;24;math;49.34107;77.78845;22.21155;47.307953;0;0;0;74.3882;25.611801;54.063255;66.59474;33.40526
Porbandar;Gujarat;2411;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2411;24;evs;44.074074;73.333336;26.666666;49.169132;0;0;0;62.972336;37.027664;46.934143;72.65608;27.343918
Porbandar;Gujarat;2411;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2411;24;language;50;63.333332;36.666668;55.265068;0;0;0;63.884113;36.115887;53.793736;63.97222;36.02778
Porbandar;Gujarat;2411;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2411;24;math;41.166668;83.333336;16.666666;41.970837;0;0;0;78.784546;21.21545;44.902214;75.00159;24.998411
Porbandar;Gujarat;2411;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2411;24;language;70.482346;30.335917;69.664085;47.0945;0;0;0;80.72383;19.276167;54.45628;64.55743;35.442577
Porbandar;Gujarat;2411;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2411;24;math;36.92991;72.57752;27.422482;31.159658;0;0;0;85.06649;14.933511;31.496262;86.71554;13.284462
Porbandar;Gujarat;2411;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2411;24;sci;40.992985;66.6113;33.388706;34.123596;0;0;0;85.77302;14.226985;38.958454;75.6289;24.3711
Porbandar;Gujarat;2411;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2411;24;sst;42.559864;81.08527;18.914728;35.31943;0;0;0;88.73756;11.262443;36.21674;91.515976;8.484021
Porbandar;Gujarat;2411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2411;24;eng;40.285336;48.472126;51.527874;27.58764;33.36196494;54.08871926;45.91128074;65.05552;34.94448;41.53184;35.831448;64.16856
Porbandar;Gujarat;2411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2411;24;math;29.065859;83.934296;16.065702;24.353687;26.78843627;93.7042478;6.295752196;97.70206;2.2979455;27.920322;93.0979;6.902101
Porbandar;Gujarat;2411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2411;24;mil;39.96023;83.527565;16.472437;35.77424;39.62590147;94.16822546;5.831774535;98.503716;1.4962857;44.647667;91.03508;8.964918
Porbandar;Gujarat;2411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2411;24;sci;28.856668;95.561646;4.438357;28.497175;30.00670486;100;0;100;0;32.815937;97.10922;2.8907764
Porbandar;Gujarat;2411;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2411;24;sst;40.82244;81.743095;18.2569;27.808899;32.86373435;94.74996882;5.250031176;96.91952;3.0804842;40.077873;91.68714;8.312857
Junagadh;Gujarat;2412;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2412;24;evs;33.333332;84.210526;15.789474;62.3694;39.635654;81.247894;18.752104;49.55844;50.44156;63.96023;42.461174;57.538826
Junagadh;Gujarat;2412;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2412;24;language;37.54386;94.73684;5.263158;70.85585;41.700623;91.56355;8.436445;54.59224;45.40776;71.55756;43.558403;56.441597
Junagadh;Gujarat;2412;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2412;24;math;34.365326;94.73684;5.263158;58.581245;37.744236;86.217384;13.782614;56.021255;43.978745;66.40572;38.874634;61.125366
Junagadh;Gujarat;2412;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2412;24;evs;45.74074;86.666664;13.333333;50.11989;35.3602;89.80062;10.199375;70.03234;29.967657;46.74887;80.468994;19.531008
Junagadh;Gujarat;2412;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2412;24;language;53.77778;70;30;56.979248;44.46348;85.4548;14.545197;61.07686;38.92314;55.568783;60.29714;39.70286
Junagadh;Gujarat;2412;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2412;24;math;38;96.666664;3.3333333;47.718754;32.274815;88.337234;11.662765;72.9326;27.067396;41.83915;84.22259;15.777412
Junagadh;Gujarat;2412;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2412;24;language;64.38328;36.637966;63.362034;57.415615;30.970453;100;0;59.90357;40.09643;61.10482;50.588707;49.411293
Junagadh;Gujarat;2412;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2412;24;math;39.10046;61.371536;38.628464;36.860394;23.334997;100;0;67.933975;32.06603;32.816807;82.71209;17.28791
Junagadh;Gujarat;2412;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2412;24;sci;41.088707;68.72201;31.277996;43.140133;28.226591;97.52809;2.47191;63.774956;36.225044;40.369766;71.947556;28.052444
Junagadh;Gujarat;2412;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2412;24;sst;42.517643;75.66472;24.335283;41.817924;22.50437;100;0;71.3211;28.678902;38.750774;87.84093;12.159075
Junagadh;Gujarat;2412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2412;24;eng;55.35012;11.973021;88.02698;33.468773;38.23718859;46.75215706;53.24784294;56.82348;43.17652;41.394043;35.514748;64.48525
Junagadh;Gujarat;2412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2412;24;math;36.35085;65.50447;34.495533;25.598913;29.0664763;88.08597451;11.91402549;98.042366;1.9576352;32.7266;80.7685;19.231499
Junagadh;Gujarat;2412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2412;24;mil;48.178585;77.36112;22.638876;40.08292;44.66235498;90.55966675;9.440333246;94.38581;5.614187;48.362366;85.11618;14.883818
Junagadh;Gujarat;2412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2412;24;sci;42.860687;82.04173;17.958263;29.67053;33.0001123;95.24907654;4.750923463;100;0;34.552845;96.21258;3.787419
Junagadh;Gujarat;2412;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2412;24;sst;44.92905;83.333336;16.666666;34.93565;36.67842888;91.3614196;8.638580404;94.272766;5.7272334;40.324375;81.84105;18.158953
Amreli;Gujarat;2413;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2413;24;evs;0;0;0;51.65239;29.921246;100;0;65.516846;34.483154;56.02095;59.00753;40.99247
Amreli;Gujarat;2413;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2413;24;language;0;0;0;55.11117;41.804485;96.302;3.6979969;73.159805;26.840195;62.616272;60.58431;39.41569
Amreli;Gujarat;2413;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2413;24;math;0;0;0;53.172745;36.677845;100;0;63.537903;36.462097;56.793507;55.0686;44.9314
Amreli;Gujarat;2413;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2413;24;evs;0;0;0;43.553703;37.312004;93.60131;6.3986874;75.9402;24.059797;44.353466;81.99037;18.009626
Amreli;Gujarat;2413;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2413;24;language;0;0;0;44.013435;46.931343;82.89098;17.109015;77.18524;22.814754;50.373116;70.50542;29.494585
Amreli;Gujarat;2413;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2413;24;math;0;0;0;38.24824;33.028095;90.09434;9.905661;87.143394;12.8566065;36.882374;91.07843;8.921573
Amreli;Gujarat;2413;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2413;24;language;63.555557;53.333332;46.666668;50.338528;44.702938;84.990616;15.009381;73.577225;26.422773;59.781696;57.05132;42.94868
Amreli;Gujarat;2413;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2413;24;math;40.95238;64.28571;35.714287;35.802773;27.644415;93.09676;6.903237;75.29389;24.706112;32.2363;85.529205;14.470796
Amreli;Gujarat;2413;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2413;24;sci;46.666668;56.25;43.75;36.920845;31.181055;88.48921;11.510792;85.52708;14.472926;41.50245;68.84147;31.158535
Amreli;Gujarat;2413;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2413;24;sst;37.11111;93.333336;6.6666665;38.038387;31.829897;97.10052;2.8994846;84.93882;15.061181;38.78855;89.377815;10.622183
Amreli;Gujarat;2413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2413;24;eng;47.717793;26.922962;73.07704;33.001793;37.96012141;46.29596453;53.70403547;60.804768;39.195232;39.685635;38.454205;61.545795
Amreli;Gujarat;2413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2413;24;math;30.410637;88.352844;11.647153;27.738098;31.80998225;82.07503933;17.92496067;91.48802;8.51198;27.796198;90.9209;9.079105
Amreli;Gujarat;2413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2413;24;mil;49.864685;76.02996;23.970037;39.57545;43.28101208;91.95173537;8.048264632;94.3884;5.6116014;46.970768;88.34082;11.659178
Amreli;Gujarat;2413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2413;24;sci;39.614475;88.29565;11.7043495;30.18858;33.43865903;98.14446014;1.855539863;100;0;35.17477;98.53505;1.4649508
Amreli;Gujarat;2413;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2413;24;sst;42.556683;70.73721;29.262785;36.290302;38.12534391;88.97224543;11.02775457;92.82357;7.17643;38.392887;90.606636;9.393366
Bhavnagar;Gujarat;2414;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2414;24;evs;37.67373;83.38908;16.610926;58.984226;55.862946;61.403393;38.596607;52.94867;47.05133;59.6486;55.377716;44.622284
Bhavnagar;Gujarat;2414;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2414;24;language;35.719063;90.63545;9.364549;66.2623;59.165226;63.153767;36.846233;58.32414;41.67586;65.752815;60.061615;39.938385
Bhavnagar;Gujarat;2414;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2414;24;math;38.3435;81.047935;18.952063;57.36937;55.282993;59.899277;40.100723;60.13907;39.86093;57.039375;59.85243;40.14757
Bhavnagar;Gujarat;2414;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2414;24;evs;37.50815;86.4;13.6;47.371128;54.29977;62.65625;37.34375;74.15418;25.845814;53.940098;62.286575;37.713425
Bhavnagar;Gujarat;2414;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2414;24;language;43.23117;73.50649;26.493507;47.922394;60.52778;50.677082;49.322918;76.21198;23.788015;63.06149;47.118305;52.881695
Bhavnagar;Gujarat;2414;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2414;24;math;32.21096;93.20548;6.7945204;43.273396;47.257812;71.510414;28.489584;79.59741;20.402592;48.782276;74.08228;25.917715
Bhavnagar;Gujarat;2414;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2414;24;language;56.034286;68.98032;31.019678;50.698467;55.731422;71.46595;28.53405;73.395775;26.604229;58.235477;58.11412;41.88588
Bhavnagar;Gujarat;2414;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2414;24;math;34.95363;74.22654;25.773464;30.553574;28.42941;87.801674;12.198327;86.491974;13.508022;33.854607;82.9378;17.062199
Bhavnagar;Gujarat;2414;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2414;24;sci;39.193428;74.50858;25.491417;38.67196;35.075596;88.51557;11.484429;76.37582;23.624184;40.443604;69.61845;30.381552
Bhavnagar;Gujarat;2414;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2414;24;sst;33.22759;98.07692;1.9230769;38.192955;37.99518;85.50538;14.494623;83.124115;16.875881;38.41838;83.81284;16.187159
Bhavnagar;Gujarat;2414;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2414;24;eng;39.360382;36.68639;63.31361;33.297104;34.37181889;53.6311279;46.3688721;56.803326;43.196674;42.378654;35.951275;64.04872
Bhavnagar;Gujarat;2414;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2414;24;math;27.4204;93.293884;6.7061143;25.919365;26.88261082;95.4924319;4.507568102;95.81806;4.1819406;31.153784;83.37836;16.621643
Bhavnagar;Gujarat;2414;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2414;24;mil;46.758244;77.81065;22.189348;41.659374;42.88940553;92.62867206;7.371327944;96.32297;3.6770353;48.167553;85.95703;14.042966
Bhavnagar;Gujarat;2414;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2414;24;sci;36.490562;96.74556;3.254438;32.15294;31.67649194;98.79081749;1.209182511;98.82392;1.1760752;35.1965;96.541435;3.4585612
Bhavnagar;Gujarat;2414;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2414;24;sst;38.11637;90.039444;9.960552;36.012695;36.45096083;94.1865396;5.813460399;92.775536;7.2244625;39.96528;86.63218;13.367819
Kheda;Gujarat;2416;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2416;24;evs;0;0;0;62.844814;60.21971;52.15157;47.84843;46.492905;53.507095;51.97509;68.042305;31.957693
Kheda;Gujarat;2416;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2416;24;language;0;0;0;68.62003;65.29073;53.57002;46.42998;56.390327;43.609673;57.871986;67.25968;32.740314
Kheda;Gujarat;2416;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2416;24;math;0;0;0;57.687363;58.7485;50.802917;49.197083;53.164772;46.835228;53.18814;65.259674;34.740326
Kheda;Gujarat;2416;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2416;24;evs;0;0;0;44.315144;43.005142;80.837234;19.162767;75.26002;24.739985;47.98518;74.8274;25.1726
Kheda;Gujarat;2416;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2416;24;language;0;0;0;48.327484;47.437843;73.44742;26.552586;73.750435;26.249569;55.08579;64.79124;35.208763
Kheda;Gujarat;2416;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2416;24;math;0;0;0;42.64166;39.674145;81.057724;18.942272;76.02925;23.970753;40.68748;84.72085;15.279148
Kheda;Gujarat;2416;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2416;24;language;45.711964;83.006065;16.99393;53.921185;49.69885;77.72799;22.272009;64.40764;35.592365;60.052032;57.419937;42.580063
Kheda;Gujarat;2416;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2416;24;math;34.486984;77.24173;22.758272;41.211647;32.02245;82.63551;17.36449;57.600967;42.399033;35.525265;77.88069;22.119305
Kheda;Gujarat;2416;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2416;24;sci;32.602795;91.5423;8.457701;42.62336;36.41308;80.28454;19.715464;62.586624;37.413376;40.720367;72.79783;27.202173
Kheda;Gujarat;2416;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2416;24;sst;32.236652;94.89384;5.106163;44.916103;36.373867;85.40004;14.599962;64.23434;35.76566;37.944447;87.228615;12.771383
Kheda;Gujarat;2416;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2416;24;eng;60.96853;0.89453;99.10547;30.513138;34.57621888;55.34989826;44.65010174;68.819496;31.180502;51.10967;20.022255;79.977745
Kheda;Gujarat;2416;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2416;24;math;36.55397;50.89768;49.10232;26.995535;25.03182762;97.06974134;2.93025866;88.599266;11.400737;33.37997;71.56233;28.437666
Kheda;Gujarat;2416;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2416;24;mil;48.4261;75.45122;24.54878;38.10219;41.1827047;93.19954863;6.80045137;96.71597;3.2840288;46.09473;89.36796;10.632045
Kheda;Gujarat;2416;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2416;24;sci;36.80574;100;0;29.844078;31.4972014;99.58812791;0.411872095;99.50003;0.49996844;38.699352;90.8862;9.113801
Kheda;Gujarat;2416;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2416;24;sst;37.559715;83.62998;16.370014;32.049908;33.14900354;96.83038176;3.169618242;99.115326;0.88467616;42.07046;78.93291;21.067093
Diu;Daman & Diu;2501;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2501;25;evs;31.555555;93.333336;6.6666665;52.491127;39.770115;75.86207;24.137932;61.61593;38.38407;38.597008;92.18812;7.811885
Diu;Daman & Diu;2501;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2501;25;language;32.88889;90;10;54.44428;48.735634;79.31035;20.689655;69.16447;30.835535;41.174473;87.178276;12.821724
Diu;Daman & Diu;2501;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2501;25;math;38.742393;86.206894;13.793103;52.439453;41.58215;86.206894;13.793103;66.18545;33.814556;41.960552;93.36285;6.637151
Diu;Daman & Diu;2501;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2501;25;evs;37.22222;80;20;38.279392;43.703705;80;20;83.207596;16.792404;28.96688;97.60793;2.3920653
Diu;Daman & Diu;2501;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2501;25;language;45.11111;83.333336;16.666666;40.875984;50.88889;80;20;85.55427;14.445733;35.262928;90.92838;9.071618
Diu;Daman & Diu;2501;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2501;25;math;37.5;90;10;34.486427;42.333332;83.333336;16.666666;91.408775;8.591224;25.162294;100;0
Diu;Daman & Diu;2501;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2501;25;language;57.57841;57.481995;42.518005;42.189106;48.88889;66.666664;33.333332;87.22107;12.778931;54.444443;66.666664;33.333332
Diu;Daman & Diu;2501;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2501;25;math;29.034243;93.82022;6.179775;31.236258;48.333332;50;50;87.806885;12.193119;33.333332;78.57143;21.428572
Diu;Daman & Diu;2501;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2501;25;sci;36.320534;78.45413;21.54587;35.43225;42.083332;75;25;82.192505;17.807499;40.833332;75;25
Diu;Daman & Diu;2501;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2501;25;sst;33.149815;93.40824;6.59176;38.351105;44.22222;80;20;83.63259;16.367409;38.22222;86.666664;13.333333
Diu;Daman & Diu;2501;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2501;25;eng;39.033333;33.333332;66.666664;38.661964;47.14285714;33.33333333;66.66666667;46.52651;53.47349;56.42857;8.333333;91.666664
