"udise_state_code","urban_population","rural_population","total_population","total_district_area","year_id","is_active","lgd_state_id","lgd_district_id","inityear","density_of_population","udise_district_code","description","district_name","state_name","state_id","updated_at","child_sex_ratio","no_of_schools","state_govt_schools","govt_aided_schools","central_govt_schools","private_unaided_reco_schools","teacher_state_govt_schools","teacher_govt_aided_schools","teacher_central_govt_schools","teacher_private_unaided_reco_schools","created_at","district_id","id","literacy_rate"
21,"1084316","1167357","2251673","2813",6,1,0,0,"2018-19","800",2117,"","Khurdha","Odisha",121,"2022-05-05T03:56:00","916","2188","1345","190","12","641","8242","1169","263","8854","2021-12-16T18:30:00",3117,"603","86.88"
21,"264930","1433800","1698730","3479",6,1,0,0,"2018-19","488",2118,"","Puri","Odisha",121,"2022-05-05T03:56:00","932","2483","1894","289","2","298","8291","1519","31","3727","2021-12-16T18:30:00",3118,"604","84.67"
21,"768001","2761030","3529031","8206",6,1,0,0,"2018-19","430",2119,"","Ganjam","Odisha",121,"2022-05-05T03:56:00","908","4039","3106","368","8","557","16326","2031","108","6266","2021-12-16T18:30:00",3119,"605","71.09"
21,"70666","507151","577817","4325",6,1,0,0,"2018-19","134",2120,"","Gajapati","Odisha",121,"2022-05-05T03:56:00","967","1117","1020","35","3","59","5015","203","46","727","2021-12-16T18:30:00",3120,"606","53.49"
21,"72279","660831","733110","8021",6,1,0,0,"2018-19","91",2121,"","Kandhamal","Odisha",121,"2022-05-05T03:56:00","962","1858","1699","87","2","70","7046","475","8","607","2021-12-16T18:30:00",3121,"607","64.13"
21,"20424","420738","441162","3098",6,1,0,0,"2018-19","142",2122,"","Boudh","Odisha",121,"2022-05-05T03:56:00","978","903","799","35","2","67","3114","220","20","615","2021-12-16T18:30:00",3122,"608","71.61"
21,"49941","560242","610183","2337",6,1,0,0,"2018-19","261",2123,"","Sonepur","Odisha",121,"2022-05-05T03:56:00","952","1031","814","84","2","131","3626","448","15","1315","2021-12-16T18:30:00",3123,"609","74.42"
21,"197381","1451616","1648997","6575",6,1,0,0,"2018-19","251",2124,"","Bolangir","Odisha",121,"2022-05-05T03:56:00","955","2502","2108","197","3","194","9238","1183","50","2434","2021-12-16T18:30:00",3124,"610","64.72"
21,"34054","576328","610382","3852",6,1,0,0,"2018-19","158",2125,"","Nuapada","Odisha",121,"2022-05-05T03:56:00","981","1074","901","99","3","71","4311","592","24","900","2021-12-16T18:30:00",3125,"611","57.35"
21,"121987","1454882","1576869","7920",6,1,0,0,"2018-19","199",2126,"","Kalahandi","Odisha",121,"2022-05-05T03:56:00","957","2571","2187","167","3","214","9175","998","54","2456","2021-12-16T18:30:00",3126,"612","59.22"
21,"146966","820945","967911","7073",6,1,0,0,"2018-19","137",2127,"","Rayagada","Odisha",121,"2022-05-05T03:56:00","965","2076","1901","41","3","131","7025","264","23","1324","2021-12-16T18:30:00",3127,"613","49.76"
21,"87625","1133321","1220946","5291",6,1,0,0,"2018-19","231",2128,"","Nabarangpur","Odisha",121,"2022-05-05T03:56:00","998","2057","1910","71","2","74","7793","381","16","837","2021-12-16T18:30:00",3128,"614","46.43"
21,"226169","1153478","1379647","8807",6,1,0,0,"2018-19","157",2129,"","Koraput","Odisha",121,"2022-05-05T03:56:00","979","2529","2351","76","3","99","9490","336","73","1653","2021-12-16T18:30:00",3129,"615","49.21"
21,"49528","563664","613192","5791",6,1,0,0,"2018-19","106",2130,"","Malkangiri","Odisha",121,"2022-05-05T03:56:00","992","1368","1283","39","3","43","4618","216","57","507","2021-12-16T18:30:00",3130,"616","48.54"
7,"1705816","3530","1709346","63",6,1,0,0,"2018-19","27132",710,"","East","Delhi",107,"2022-05-05T03:56:00","871","582","280","25","4","273","8591","328","289","6879","2021-12-16T18:30:00",1601,"617","89.31"
7,"2220097","21527","2241624","62",6,1,0,0,"2018-19","36155",711,"","North East","Delhi",107,"2022-05-05T03:56:00","880","848","320","8","0","520","11882","251","0","6498","2021-12-16T18:30:00",1602,"618","83.09"
7,"870232","17746","887978","61",6,1,0,0,"2018-19","14557",712,"","North","Delhi",107,"2022-05-05T03:56:00","873","331","178","43","0","110","3575","864","0","1910","2021-12-16T18:30:00",1603,"619","86.85"
7,"0","0","0","0",6,1,0,0,"2018-19","0",713,"","North West A","Delhi",107,"2022-05-05T03:56:00","0","522","323","10","4","185","8646","231","193","4339","2021-12-16T18:30:00",1604,"620","0"
7,"0","0","0","0",6,1,0,0,"2018-19","0",714,"","North West B","Delhi",107,"2022-05-05T03:56:00","0","653","335","3","8","307","10235","63","465","9214","2021-12-16T18:30:00",1605,"621","0"
7,"0","0","0","0",6,1,0,0,"2018-19","0",716,"","West B","Delhi",107,"2022-05-05T03:56:00","0","527","197","6","4","320","7833","177","306","7796","2021-12-16T18:30:00",1606,"622","0"
7,"0","0","0","0",6,1,0,0,"2018-19","0",715,"","West A","Delhi",107,"2022-05-05T03:56:00","0","276","169","18","1","88","4367","299","73","2564","2021-12-16T18:30:00",1607,"623","0"
7,"0","0","0","0",6,1,0,0,"2018-19","0",717,"","South West A","Delhi",107,"2022-05-05T03:56:00","0","203","99","16","11","77","2745","355","994","3865","2021-12-16T18:30:00",1608,"624","0"
7,"0","0","0","0",6,1,0,0,"2018-19","0",718,"","South West B","Delhi",107,"2022-05-05T03:56:00","0","540","225","0","6","309","6256","0","360","8792","2021-12-16T18:30:00",1609,"625","0"
7,"0","0","0","0",6,1,0,0,"2018-19","0",719,"","South","Delhi",107,"2022-05-05T03:56:00","0","337","177","7","2","151","4692","105","152","4355","2021-12-16T18:30:00",1610,"626","0"
7,"0","0","0","0",6,1,0,0,"2018-19","0",722,"","South East","Delhi",107,"2022-05-05T03:56:00","0","507","244","19","4","240","7239","300","337","5598","2021-12-16T18:30:00",1611,"627","0"
7,"582320","0","582320","21",6,1,0,0,"2018-19","27730",721,"","Central","Delhi",107,"2022-05-05T03:56:00","905","226","110","73","0","43","1606","1228","0","1631","2021-12-16T18:30:00",1612,"628","85.14"
7,"142004","0","142004","35",6,1,0,0,"2018-19","4057",720,"","New Delhi","Delhi",107,"2022-05-05T03:56:00","894","90","46","22","4","18","1229","632","274","1320","2021-12-16T18:30:00",1613,"629","88.34"
3,"659319","1639004","2298323","3551",6,1,0,0,"2018-19","647",301,"","Gurdaspur","Punjab",103,"2022-05-05T03:56:00","821","2160","1534","38","3","585","8301","244","45","9374","2021-12-16T18:30:00",1201,"630","79.95"
3,"1334611","1156045","2490656","2683",6,1,0,0,"2018-19","928",302,"","Amritsar","Punjab",103,"2022-05-05T03:56:00","826","2195","1250","55","6","884","9291","641","232","15578","2021-12-16T18:30:00",1202,"631","76.27"
3,"282462","532706","815168","1633",6,1,0,0,"2018-19","499",303,"","Kapurthala","Punjab",103,"2022-05-05T03:56:00","871","1060","785","18","7","250","3472","227","220","4685","2021-12-16T18:30:00",1203,"632","79.07"
3,"1161171","1032419","2193590","2624",6,1,0,0,"2018-19","836",304,"","Jalandhar","Punjab",103,"2022-05-05T03:56:00","874","2237","1379","59","45","754","7223","607","676","12798","2021-12-16T18:30:00",1204,"633","82.48"
3,"334969","1251656","1586625","3386",6,1,0,0,"2018-19","469",305,"","Hoshiarpur","Punjab",103,"2022-05-05T03:56:00","865","2257","1718","39","2","498","7522","335","60","7850","2021-12-16T18:30:00",1205,"634","84.59"
3,"125416","486894","612310","1282",6,1,0,0,"2018-19","478",306,"","Nawanshahr","Punjab",103,"2022-05-05T03:56:00","885","821","637","16","1","167","2621","90","31","2818","2021-12-16T18:30:00",1206,"635","79.78"
3,"177807","506820","684627","1356",6,1,0,0,"2018-19","505",307,"","Rupnagar","Punjab",103,"2022-05-05T03:56:00","863","1008","820","21","2","165","3351","165","31","2987","2021-12-16T18:30:00",1207,"636","82.19"
3,"185482","414681","600163","1180",6,1,0,0,"2018-19","509",308,"","Fatehgarh Sahib","Punjab",103,"2022-05-05T03:56:00","842","823","657","7","2","157","3031","161","54","2947","2021-12-16T18:30:00",1208,"637","79.35"
3,"2069708","1429031","3498739","3578",6,1,0,0,"2018-19","978",309,"","Ludhiana","Punjab",103,"2022-05-05T03:56:00","860","2983","1531","56","36","1360","10356","879","177","24519","2021-12-16T18:30:00",1209,"638","82.2"
3,"227246","768500","995746","2242",6,1,0,0,"2018-19","444",310,"","Moga","Punjab",103,"2022-05-05T03:56:00","860","857","595","12","1","249","4385","108","20","4795","2021-12-16T18:30:00",1210,"639","70.68"
3,"552556","1476518","2029074","5305",6,1,0,0,"2018-19","382",311,"","Firozpur","Punjab",103,"2022-05-05T03:56:00","847","1100","841","10","5","244","4786","88","136","4312","2021-12-16T18:30:00",1211,"640","68.92"
3,"252191","649705","901896","2593",6,1,0,0,"2018-19","348",312,"","Muktsar","Punjab",103,"2022-05-05T03:56:00","831","793","552","5","1","235","4775","27","20","3631","2021-12-16T18:30:00",1212,"641","65.81"
3,"217051","400457","617508","1458",6,1,0,0,"2018-19","424",313,"","Faridkot","Punjab",103,"2022-05-05T03:56:00","851","553","404","8","2","139","3288","159","54","2713","2021-12-16T18:30:00",1213,"642","69.55"
3,"499217","889308","1388525","3353",6,1,0,0,"2018-19","414",314,"","Bathinda","Punjab",103,"2022-05-05T03:56:00","854","1060","676","12","6","366","6325","195","303","6325","2021-12-16T18:30:00",1214,"643","68.28"
3,"163604","606147","769751","2198",6,1,0,0,"2018-19","350",315,"","Mansa","Punjab",103,"2022-05-05T03:56:00","836","688","492","3","1","192","4174","30","24","3137","2021-12-16T18:30:00",1215,"644","61.83"
3,"515965","1139204","1655169","3625",6,1,0,0,"2018-19","457",316,"","Sangrur","Punjab",103,"2022-05-05T03:56:00","840","1558","1033","19","3","503","7371","326","58","8616","2021-12-16T18:30:00",1216,"645","67.99"
3,"763280","1132406","1895686","3325",6,1,0,0,"2018-19","570",317,"","Patiala","Punjab",103,"2022-05-05T03:56:00","837","1988","1317","27","6","638","8265","408","205","10821","2021-12-16T18:30:00",1217,"646","75.28"
3,"544611","450017","994628","1094",6,1,0,0,"2018-19","909",318,"","Mohali","Punjab",103,"2022-05-05T03:56:00","841","1061","650","11","6","394","4241","134","201","7162","2021-12-16T18:30:00",1218,"647","83.8"
3,"141795","977832","1119627","2414",6,1,0,0,"2018-19","464",319,"","Taran Taran","Punjab",103,"2022-05-05T03:56:00","820","1156","771","12","4","369","5908","167","69","5746","2021-12-16T18:30:00",1219,"648","67.81"
3,"190685","404842","595527","1482",6,1,0,0,"2018-19","402",320,"","Barnala","Punjab",103,"2022-05-05T03:56:00","843","474","298","4","2","170","2440","66","47","2882","2021-12-16T18:30:00",1220,"649","67.82"
3,"0","0","0","0",6,1,0,0,"2018-19","0",321,"","Fazilka","Punjab",103,"2022-05-05T03:56:00","0","1053","697","14","6","336","5485","107","89","3971","2021-12-16T18:30:00",1221,"650","0"
3,"0","0","0","0",6,1,0,0,"2018-19","0",322,"","Pathankot","Punjab",103,"2022-05-05T03:56:00","0","793","535","9","11","238","2985","68","526","3206","2021-12-16T18:30:00",1222,"651","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3632,"","Mulugu","Telangana",136,"2022-05-05T03:56:00","0","571","519","1","0","51","1830","3","0","621","2021-12-16T18:30:00",4601,"652","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3633,"","Narayanapet","Telangana",136,"2022-05-05T03:56:00","0","687","533","4","0","150","2528","16","0","1873","2021-12-16T18:30:00",4602,"653","0"
36,"3943323","0","3943323","217",6,1,0,0,"2019-20","18172",3605,"","Nizamabad","Telangana",136,"2022-05-05T03:56:00","914","1823","1256","41","13","513","6659","277","60","7580","2021-12-16T18:30:00",4603,"654","83.25"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3611,"","Warangal Rural","Telangana",136,"2022-05-05T03:56:00","0","1053","702","66","1","284","3340","251","13","4000","2021-12-16T18:30:00",4604,"655","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3612,"","Warangal Urban","Telangana",136,"2022-05-05T03:56:00","0","941","548","25","1","367","3151","89","29","5546","2021-12-16T18:30:00",4605,"656","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3613,"","Karimnagar","Telangana",136,"2022-05-05T03:56:00","0","1076","718","12","2","344","3761","63","26","6012","2021-12-16T18:30:00",4606,"657","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3614,"","Rajanna","Telangana",136,"2022-05-05T03:56:00","0","679","537","3","4","135","2693","12","58","1721","2021-12-16T18:30:00",4607,"658","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3615,"","Kamareddy","Telangana",136,"2022-05-05T03:56:00","0","1292","1086","6","10","190","4766","24","45","2527","2021-12-16T18:30:00",4608,"659","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3616,"","Sangareddy","Telangana",136,"2022-05-05T03:56:00","0","1838","1359","5","3","471","6283","29","94","6790","2021-12-16T18:30:00",4609,"660","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3617,"","Medak","Telangana",136,"2022-05-05T03:56:00","0","1089","963","1","0","125","4256","8","0","1731","2021-12-16T18:30:00",4610,"661","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3618,"","Siddipet","Telangana",136,"2022-05-05T03:56:00","0","1324","1071","2","2","249","5574","4","28","3395","2021-12-16T18:30:00",4611,"662","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3619,"","Jangaon","Telangana",136,"2022-05-05T03:56:00","0","666","556","10","0","100","2943","25","0","1487","2021-12-16T18:30:00",4612,"663","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3620,"","Yadadri","Telangana",136,"2022-05-05T03:56:00","0","960","764","10","1","185","3590","23","10","2614","2021-12-16T18:30:00",4613,"664","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3621,"","Medchal","Telangana",136,"2022-05-05T03:56:00","0","2087","537","14","10","1526","3182","45","257","24766","2021-12-16T18:30:00",4614,"665","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3623,"","Rangareddy","Telangana",136,"2022-05-05T03:56:00","0","2935","1422","15","30","1468","7230","84","207","24224","2021-12-16T18:30:00",4615,"666","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3624,"","Vikarabad","Telangana",136,"2022-05-05T03:56:00","0","1346","1121","11","7","207","4689","94","7","2438","2021-12-16T18:30:00",4616,"667","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3625,"","Mahabubnagar","Telangana",136,"2022-05-05T03:56:00","0","1197","899","16","3","279","4399","82","37","3537","2021-12-16T18:30:00",4617,"668","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3626,"","Jogulamba","Telangana",136,"2022-05-05T03:56:00","0","627","496","2","0","129","2401","5","0","1816","2021-12-16T18:30:00",4618,"669","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3627,"","Wanaparthy","Telangana",136,"2022-05-05T03:56:00","0","745","566","3","0","176","2650","6","0","2095","2021-12-16T18:30:00",4619,"670","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3628,"","Nagarkurnool","Telangana",136,"2022-05-05T03:56:00","0","1157","953","14","5","185","4219","37","22","2247","2021-12-16T18:30:00",4620,"671","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3629,"","Nalgonda","Telangana",136,"2022-05-05T03:56:00","0","2103","1603","64","3","433","6891","283","54","5983","2021-12-16T18:30:00",4621,"672","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3630,"","Suryapet","Telangana",136,"2022-05-05T03:56:00","0","1318","1013","19","0","286","4515","83","0","3935","2021-12-16T18:30:00",4622,"673","0"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3631,"","Khammam","Telangana",136,"2022-05-05T03:56:00","0","1709","1317","25","7","360","5922","83","65","5406","2021-12-16T18:30:00",4623,"674","0"
36,"588372","1962963","2551335","7956",6,1,0,0,"2019-20","321",3602,"","Komaram Bheem","Telangana",136,"2022-05-05T03:56:00","948","1269","1139","9","2","119","3175","29","16","1177","2021-12-16T18:30:00",4624,"675","61.25"
36,"951225","2825044","3776269","11823",6,1,0,0,"2019-20","319",3603,"","Mancherial","Telangana",136,"2022-05-05T03:56:00","935","1092","842","14","1","235","3461","84","11","3145","2021-12-16T18:30:00",4625,"676","64.15"
36,"727871","2305417","3033288","9699",6,1,0,0,"2019-20","313",3604,"","Nirmal","Telangana",136,"2022-05-05T03:56:00","952","1072","845","1","0","226","3362","17","0","3344","2021-12-16T18:30:00",4626,"677","61.42"
36,"0","0","0","0",6,1,0,0,"2019-20","0",3622,"","Hyderabad","Telangana",136,"2022-05-05T03:56:00","0","3135","779","258","8","2090","6009","1584","294","32466","2021-12-16T18:30:00",4627,"678","0"
36,"3719172","1577569","5296741","7493",6,1,0,0,"2019-20","707",3606,"","Jagtial","Telangana",136,"2022-05-05T03:56:00","933","1182","849","4","0","329","4161","7","0","3879","2021-12-16T18:30:00",4628,"679","75.87"
36,"607692","3445336","4053028","18432",6,1,0,0,"2019-20","220",3607,"","Peddapalli","Telangana",136,"2022-05-05T03:56:00","925","793","598","5","1","189","2946","33","33","2661","2021-12-16T18:30:00",4629,"680","55.04"
36,"662507","2826302","3488809","14240",6,1,0,0,"2019-20","245",3608,"","Jayashankar","Telangana",136,"2022-05-05T03:56:00","923","551","474","0","0","77","1811","0","0","807","2021-12-16T18:30:00",4630,"681","64.2"
36,"992333","2520243","3512576","12846",6,1,0,0,"2019-20","273",3609,"","Bhadradri","Telangana",136,"2022-05-05T03:56:00","923","1733","1432","31","34","236","5698","197","118","3498","2021-12-16T18:30:00",4631,"682","65.11"
36,"655911","2141459","2797370","16029",6,1,0,0,"2019-20","175",3610,"","Mahabubabad","Telangana",136,"2022-05-05T03:56:00","958","1234","1072","7","11","144","4152","16","95","1976","2021-12-16T18:30:00",4632,"683","64.81"
36,"760259","1980980","2741239","16105",6,1,0,0,"2019-20","170",3601,"","Adilabad","Telangana",136,"2022-05-05T03:56:00","934","1454","1283","2","4","165","4605","6","37","2415","2021-12-16T18:30:00",4633,"684","61.01"
28,"436703","2266411","2703114","5837",6,1,0,0,"2018-19","463",2811,"","Srikakulam","Andhra Pradesh",128,"2022-05-05T03:56:00","954","3943","3310","18","2","613","13706","33","26","5622","2021-12-16T18:30:00",3801,"685","61.74"
28,"490911","1853563","2344474","6539",6,1,0,0,"2018-19","359",2812,"","Vizianagaram","Andhra Pradesh",128,"2022-05-05T03:56:00","960","3459","2762","71","3","623","10662","181","74","5327","2021-12-16T18:30:00",3802,"686","58.89"
28,"2035922","2254667","4290589","11161",6,1,0,0,"2018-19","384",2813,"","Visakhapatnam","Andhra Pradesh",128,"2022-05-05T03:56:00","961","5642","4092","84","10","1456","14247","464","255","12469","2021-12-16T18:30:00",3803,"687","66.91"
28,"1313972","3840324","5154296","10807",6,1,0,0,"2018-19","477",2814,"","East Godavari","Andhra Pradesh",128,"2022-05-05T03:56:00","968","6204","4329","140","4","1731","18357","576","44","13974","2021-12-16T18:30:00",3804,"688","70.99"
28,"808777","3128189","3936966","7742",6,1,0,0,"2018-19","509",2815,"","West Godavari","Andhra Pradesh",128,"2022-05-05T03:56:00","964","4532","3084","252","2","1194","13384","680","34","10175","2021-12-16T18:30:00",3805,"689","74.63"
28,"1843660","2673738","4517398","8727",6,1,0,0,"2018-19","518",2816,"","Krishna","Andhra Pradesh",128,"2022-05-05T03:56:00","935","4579","2736","429","4","1410","12488","1258","50","12030","2021-12-16T18:30:00",3806,"690","73.74"
28,"1652738","3235075","4887813","11391",6,1,0,0,"2018-19","429",2817,"","Guntur","Andhra Pradesh",128,"2022-05-05T03:56:00","945","5034","3307","349","6","1372","14777","1255","80","13854","2021-12-16T18:30:00",3807,"691","67.4"
28,"664582","2732866","3397448","17626",6,1,0,0,"2018-19","193",2818,"","Prakasam","Andhra Pradesh",128,"2022-05-05T03:56:00","932","4498","3273","246","5","974","13498","919","82","7578","2021-12-16T18:30:00",3808,"692","63.08"
28,"857630","2105927","2963557","13076",6,2,0,0,"2018-19","227",2819,"","Nellore","Andhra Pradesh",128,"2022-05-05T03:56:00","939","4556","3352","109","7","1088","12361","390","127","7299","2021-12-16T18:30:00",3809,"693","68.9"
28,"979132","1903337","2882469","15359",6,2,0,0,"2018-19","188",2820,"","Kadapa","Andhra Pradesh",128,"2022-05-05T03:56:00","918","4621","3240","155","3","1223","11400","715","44","8672","2021-12-16T18:30:00",3810,"694","67.3"
28,"1149286","2904177","4053463","17658",6,1,0,0,"2018-19","230",2821,"","Kurnool","Andhra Pradesh",128,"2022-05-05T03:56:00","938","4441","2833","164","2","1442","14682","650","30","11453","2021-12-16T18:30:00",3811,"695","59.97"
28,"1145711","2935437","4081148","19130",6,1,0,0,"2018-19","213",2822,"","Anantapur","Andhra Pradesh",128,"2022-05-05T03:56:00","927","5183","3865","45","7","1266","17937","148","64","9159","2021-12-16T18:30:00",3812,"696","63.57"
28,"1231386","2942678","4174064","15152",6,2,0,0,"2018-19","275",2823,"","Chittoor","Andhra Pradesh",128,"2022-05-05T03:56:00","931","6366","4902","59","5","1400","17985","257","61","9937","2021-12-16T18:30:00",3813,"697","71.53"
29,"501978","1675353","2177331","10498",6,1,0,0,"2018-19","207",2903,"","Vijayapura","Karnataka",129,"2022-05-05T03:56:00","931","3507","2017","366","3","1121","9920","2449","68","7373","2021-12-16T18:30:00",3901,"698","67.15"
29,"0","0","0","0",6,1,0,0,"2018-19","0",2934,"","Uttara Kannada Sirsi","Karnataka",129,"2022-05-05T03:56:00","0","1387","1217","81","2","87","3820","592","34","667","2021-12-16T18:30:00",3902,"699","0"
29,"597846","1291906","1889752","6552",6,1,0,0,"2018-19","288",2902,"","Bagalkot","Karnataka",129,"2022-05-05T03:56:00","935","2377","1505","248","2","622","7892","1706","33","4815","2021-12-16T18:30:00",3903,"700","68.82"
29,"835551","1730775","2566326","10954",6,1,0,0,"2018-19","234",2904,"","Kalburgi","Karnataka",129,"2022-05-05T03:56:00","943","4106","2164","352","3","1587","10235","2052","42","9313","2021-12-16T18:30:00",3904,"701","64.85"
29,"490348","1438464","1928812","8442",6,1,0,0,"2018-19","228",2906,"","Raichur","Karnataka",129,"2022-05-05T03:56:00","950","2563","1686","91","3","783","7923","634","48","5594","2021-12-16T18:30:00",3905,"702","59.56"
29,"233704","1156216","1389920","5570",6,1,0,0,"2018-19","250",2907,"","Koppal","Karnataka",129,"2022-05-05T03:56:00","958","1716","1182","67","3","464","6316","442","39","3249","2021-12-16T18:30:00",3906,"703","68.09"
29,"379309","685261","1064570","4657",6,1,0,0,"2018-19","229",2908,"","Gadag","Karnataka",129,"2022-05-05T03:56:00","947","1213","759","167","2","285","4454","1139","20","2344","2021-12-16T18:30:00",3907,"704","75.12"
29,"1049539","797484","1847023","4260",6,1,0,0,"2018-19","434",2909,"","Dharwad","Karnataka",129,"2022-05-05T03:56:00","944","1674","898","248","4","524","5612","1899","132","5798","2021-12-16T18:30:00",3908,"705","80"
29,"418981","1018188","1437169","10277",6,1,0,0,"2018-19","140",2910,"","Uttara Kannada","Karnataka",129,"2022-05-05T03:56:00","955","1254","1005","123","3","123","3387","798","116","1399","2021-12-16T18:30:00",3909,"706","84.06"
29,"355501","1242167","1597668","4823",6,1,0,0,"2018-19","331",2911,"","Haveri","Karnataka",129,"2022-05-05T03:56:00","946","2017","1381","257","2","377","7022","1682","37","3186","2021-12-16T18:30:00",3910,"707","77.4"
29,"0","0","0","0",6,1,0,0,"2018-19","0",2931,"","Tumakuru Madhugiri","Karnataka",129,"2022-05-05T03:56:00","0","1695","1401","126","0","168","4471","732","0","1751","2021-12-16T18:30:00",3911,"708","0"
29,"329533","1329923","1659456","8436",6,1,0,0,"2018-19","197",2913,"","Chitradurga","Karnataka",129,"2022-05-05T03:56:00","947","2478","1816","310","1","351","7114","1841","12","3239","2021-12-16T18:30:00",3912,"709","73.71"
29,"629010","1316487","1945497","5924",6,1,0,0,"2018-19","328",2914,"","Davanagere","Karnataka",129,"2022-05-05T03:56:00","948","2143","1252","345","2","544","6022","2185","35","5302","2021-12-16T18:30:00",3913,"710","75.74"
29,"623727","1129026","1752753","8478",6,1,0,0,"2018-19","207",2915,"","Shivamogga","Karnataka",129,"2022-05-05T03:56:00","960","2731","2049","251","2","429","7450","1527","46","3862","2021-12-16T18:30:00",3914,"711","80.45"
29,"239508","898453","1137961","7202",6,1,0,0,"2018-19","158",2917,"","Chikkamangaluru","Karnataka",129,"2022-05-05T03:56:00","969","1931","1532","146","2","251","5501","936","32","2453","2021-12-16T18:30:00",3915,"712","79.25"
29,"599078","2079902","2678980","10597",6,1,0,0,"2018-19","253",2918,"","Tumakuru","Karnataka",129,"2022-05-05T03:56:00","959","2956","2242","313","2","399","6827","1854","49","4018","2021-12-16T18:30:00",3916,"713","75.14"
29,"480073","1056328","1536401","3979",6,1,0,0,"2018-19","386",2919,"","Kolar","Karnataka",129,"2022-05-05T03:56:00","962","2525","1970","107","2","446","5825","721","40","4754","2021-12-16T18:30:00",3917,"714","74.39"
29,"8749944","871607","9621551","2196",6,1,0,0,"2018-19","4381",2920,"","Bengaluru U South","Karnataka",129,"2022-05-05T03:56:00","944","3613","1005","308","5","2295","4733","2098","217","39801","2021-12-16T18:30:00",3918,"715","87.67"
29,"268744","722179","990923","2298",6,1,0,0,"2018-19","431",2921,"","Bengaluru Rural","Karnataka",129,"2022-05-05T03:56:00","950","1544","1161","70","1","312","3821","434","24","3419","2021-12-16T18:30:00",3919,"716","77.93"
29,"308362","1497407","1805769","4962",6,1,0,0,"2018-19","364",2922,"","Mandya","Karnataka",129,"2022-05-05T03:56:00","939","2463","1867","171","2","423","6370","1086","29","4206","2021-12-16T18:30:00",3920,"717","70.4"
29,"376763","1399658","1776421","6814",6,1,0,0,"2018-19","261",2923,"","Hassan","Karnataka",129,"2022-05-05T03:56:00","973","3188","2574","205","2","407","8073","1231","51","3785","2021-12-16T18:30:00",3921,"718","76.07"
29,"996086","1093563","2089649","4861",6,1,0,0,"2018-19","430",2924,"","Dakshina Kannada","Karnataka",129,"2022-05-05T03:56:00","947","1993","1114","359","3","517","5019","1971","75","6953","2021-12-16T18:30:00",3922,"719","88.57"
29,"80988","473531","554519","4102",6,1,0,0,"2018-19","135",2925,"","Kodagu","Karnataka",129,"2022-05-05T03:56:00","978","658","454","57","3","144","1752","397","66","1809","2021-12-16T18:30:00",3923,"720","82.61"
29,"1245413","1755714","3001127","6307",6,1,0,0,"2018-19","476",2926,"","Mysuru","Karnataka",129,"2022-05-05T03:56:00","961","3250","2191","278","8","773","9112","1776","143","8849","2021-12-16T18:30:00",3924,"721","72.79"
29,"920239","1532356","2452595","8461",6,1,0,0,"2018-19","290",2912,"","Ballari","Karnataka",129,"2022-05-05T03:56:00","960","3078","1890","216","4","968","9582","1404","94","8086","2021-12-16T18:30:00",3925,"722","67.43"
29,"174974","845817","1020791","5648",6,1,0,0,"2018-19","181",2927,"","Chamarajanagara","Karnataka",129,"2022-05-05T03:56:00","953","1218","908","105","3","202","3623","601","57","1809","2021-12-16T18:30:00",3926,"723","61.43"
29,"0","0","0","0",6,1,0,0,"2018-19","0",2928,"","Bengaluru U North","Karnataka",129,"2022-05-05T03:56:00","0","2573","585","278","12","1698","3403","1727","456","22909","2021-12-16T18:30:00",3927,"724","0"
29,"281119","973985","1255104","4244",6,1,0,0,"2018-19","296",2929,"","Chikkaballapura","Karnataka",129,"2022-05-05T03:56:00","953","2095","1610","96","2","387","4754","612","26","3694","2021-12-16T18:30:00",3928,"725","69.76"
29,"0","0","0","0",6,1,0,0,"2018-19","0",2930,"","Belagavi Chikkodi","Karnataka",129,"2022-05-05T03:56:00","0","3139","1997","337","2","803","8823","2576","35","6266","2021-12-16T18:30:00",3929,"726","0"
